norm_code	table_code	table_name	division	unit	norm_name
08-01-059-02	08-01-059	Выключатели масляные	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Выключатель масляный: МГГ с приводом
08-01-060-01	08-01-060	Выключатели воздушные	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Выключатель напряжением до 20 кВ на ток до 20000 А
08-01-061-01	08-01-061	Предохранители	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Предохранитель
08-01-062-01	08-01-062	Трансформаторы, автотрансформаторы и реакторы	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Трансформатор силовой, автотрансформатор или масляный реактор, масса: до 1 т
08-01-062-02	08-01-062	Трансформаторы, автотрансформаторы и реакторы	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Трансформатор силовой, автотрансформатор или масляный реактор, масса: до 3 т
08-01-062-03	08-01-062	Трансформаторы, автотрансформаторы и реакторы	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Трансформатор силовой, автотрансформатор или масляный реактор, масса: до 7 т
08-01-062-04	08-01-062	Трансформаторы, автотрансформаторы и реакторы	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Трансформатор силовой, автотрансформатор или масляный реактор, масса: до 10 т
08-01-062-05	08-01-062	Трансформаторы, автотрансформаторы и реакторы	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Трансформатор силовой, автотрансформатор или масляный реактор, масса: до 20 т
08-01-063-01	08-01-063	Реакторы бетонные	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	компл	Реактор бетонный, масса комплектов: до 1,5 т
08-01-063-02	08-01-063	Реакторы бетонные	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	компл	Реактор бетонный, масса комплектов: до 3 т
08-01-063-03	08-01-063	Реакторы бетонные	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	компл	Реактор бетонный, масса комплектов: до 4,5 т
08-01-063-04	08-01-063	Реакторы бетонные	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	компл	Реактор бетонный, масса комплектов: до 6 т
08-01-063-05	08-01-063	Реакторы бетонные	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	компл	Реактор бетонный, масса комплектов: до 7,5 т
08-01-063-06	08-01-063	Реакторы бетонные	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	компл	Реактор бетонный, масса комплектов: до 10,5 т
08-01-064-01	08-01-064	Сушка масла	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	т	Сушка трансформаторного масла
08-01-065-01	08-01-065	Заливка электрооборудования сухим трансформаторным маслом	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	т	Заливка: трансформаторов
08-01-065-02	08-01-065	Заливка электрооборудования сухим трансформаторным маслом	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	т	Заливка: электрооборудования (кроме трансформаторов)
08-01-066-01	08-01-066	Разрядники	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	компл	Разрядник трехфазный напряжением: до 10 кВ
08-01-066-02	08-01-066	Разрядники	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	компл	Разрядник трехфазный напряжением: до 20 кВ
08-01-067-01	08-01-067	Конденсаторы статические и комплектные конденсаторные установки	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Конденсатор статистический на установленных конструкциях, масса: до 15 кг
08-01-067-02	08-01-067	Конденсаторы статические и комплектные конденсаторные установки	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Конденсатор статистический на установленных конструкциях, масса: до 25 кг
08-01-067-03	08-01-067	Конденсаторы статические и комплектные конденсаторные установки	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Конденсатор статистический на установленных конструкциях, масса: до 40 кг
08-01-067-04	08-01-067	Конденсаторы статические и комплектные конденсаторные установки	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Конденсатор статистический на установленных конструкциях, масса: до 70 кг
08-01-067-05	08-01-067	Конденсаторы статические и комплектные конденсаторные установки	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Конденсатор статистический на установленных конструкциях, масса: до 100 кг
08-01-067-06	08-01-067	Конденсаторы статические и комплектные конденсаторные установки	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Конденсатор статистический на установленных конструкциях, масса: до 150 кг
08-01-067-07	08-01-067	Конденсаторы статические и комплектные конденсаторные установки	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шкаф	Установка (шкаф) комплектная конденсаторная на установленных конструкциях, масса: до 100 кг
08-01-067-08	08-01-067	Конденсаторы статические и комплектные конденсаторные установки	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шкаф	Установка (шкаф) комплектная конденсаторная на установленных конструкциях, масса: до 500 кг
08-01-067-09	08-01-067	Конденсаторы статические и комплектные конденсаторные установки	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шкаф	Установка (шкаф) комплектная конденсаторная на установленных конструкциях, масса: до 900 кг
08-01-067-10	08-01-067	Конденсаторы статические и комплектные конденсаторные установки	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шкаф	Установка (шкаф) комплектная конденсаторная на установленных конструкциях, масса: до 1700 кг
08-01-068-01	08-01-068	Шины сборные - одна полоса в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - одна полоса в фазе, медная или алюминиевая сечением: до 250 мм2
08-01-068-02	08-01-068	Шины сборные - одна полоса в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - одна полоса в фазе, медная или алюминиевая сечением: свыше 250 до 500 мм2
08-01-068-03	08-01-068	Шины сборные - одна полоса в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - одна полоса в фазе, медная или алюминиевая сечением: свыше 500 до 1000 мм2
08-01-068-04	08-01-068	Шины сборные - одна полоса в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - одна полоса в фазе, медная или алюминиевая сечением: свыше 1000 до 1500 мм2
08-01-069-01	08-01-069	Шины сборные - две полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - две полосы в фазе, медная или алюминиевая сечением: до 250 мм2
08-01-069-02	08-01-069	Шины сборные - две полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - две полосы в фазе, медная или алюминиевая сечением: свыше 250 до 500 мм2
08-01-069-03	08-01-069	Шины сборные - две полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - две полосы в фазе, медная или алюминиевая сечением: свыше 500 до 1000 мм2
08-01-069-04	08-01-069	Шины сборные - две полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - две полосы в фазе, медная или алюминиевая сечением: свыше 1000 до 1500 мм2
08-01-070-01	08-01-070	Шины сборные - три полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - три полосы в фазе, медная или алюминиевая сечением: до 500 мм2
08-01-070-02	08-01-070	Шины сборные - три полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - три полосы в фазе, медная или алюминиевая сечением: свыше 500 до 1000 мм2
08-01-070-03	08-01-070	Шины сборные - три полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - три полосы в фазе, медная или алюминиевая сечением: свыше 1000 до 1500 мм2
08-01-071-01	08-01-071	Шины сборные - четыре полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - четыре полосы в фазе, медная или алюминиевая сечением: до 1000 мм2
08-01-071-02	08-01-071	Шины сборные - четыре полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина сборная - четыре полосы в фазе, медная или алюминиевая сечением: свыше 1000 до 1500 мм2
08-01-072-01	08-01-072	Шины ответвительные - одна полоса в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - одна полоса в фазе, медная или алюминиевая сечением: до 250 мм2
08-01-072-02	08-01-072	Шины ответвительные - одна полоса в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - одна полоса в фазе, медная или алюминиевая сечением: свыше 250 до 350 мм2
08-01-072-03	08-01-072	Шины ответвительные - одна полоса в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - одна полоса в фазе, медная или алюминиевая сечением: свыше 350 до 700 мм2
08-01-072-04	08-01-072	Шины ответвительные - одна полоса в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - одна полоса в фазе, медная или алюминиевая сечением: свыше 700 до 1000 мм2
08-01-072-05	08-01-072	Шины ответвительные - одна полоса в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - одна полоса в фазе, медная или алюминиевая сечением: свыше 1000 до 1500 мм2
08-01-073-01	08-01-073	Шины ответвительные - две полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - две полосы в фазе, медная или алюминиевая сечением: до 350 мм2
08-01-073-02	08-01-073	Шины ответвительные - две полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - две полосы в фазе, медная или алюминиевая сечением: свыше 350 до 700 мм2
08-01-073-03	08-01-073	Шины ответвительные - две полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - две полосы в фазе, медная или алюминиевая сечением: свыше 700 до 1000 мм2
08-01-073-04	08-01-073	Шины ответвительные - две полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - две полосы в фазе, медная или алюминиевая сечением: свыше 1000 до 1500 мм2
08-01-074-01	08-01-074	Шины ответвительные - три полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - три полосы в фазе, медная или алюминиевая сечение: до 700 мм2
08-01-074-02	08-01-074	Шины ответвительные - три полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - три полосы в фазе, медная или алюминиевая сечение: свыше 700 до 1000 мм2
08-01-074-03	08-01-074	Шины ответвительные - три полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - три полосы в фазе, медная или алюминиевая сечение: свыше 1000 до 1500 мм2
08-01-075-01	08-01-075	Шины ответвительные - четыре полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - четыре полосы в фазе, медная или алюминиевая сечением: до 1000 мм2
08-01-075-02	08-01-075	Шины ответвительные - четыре полосы в фазе	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина ответвительная - четыре полосы в фазе, медная или алюминиевая сечением: свыше 1000 до 1500 мм2
08-01-076-01	08-01-076	Шины круглые	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина круглая медная диаметром: до 10 мм
08-01-076-02	08-01-076	Шины круглые	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 м	Шина круглая медная диаметром: до 20 мм
08-01-077-01	08-01-077	Токопроводы неэкранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод трехфазный неэкранированный закрытый напряжением до 10 кВ из алюминиевых шин корытного профиля на ток до 3200 А
08-01-077-02	08-01-077	Токопроводы неэкранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод однофазный неэкранированный открытый из двух алюминиевых шин корытного профиля, размер: 2 (125х55х6,5) мм
08-01-077-03	08-01-077	Токопроводы неэкранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод однофазный неэкранированный открытый из двух алюминиевых шин корытного профиля, размер: 2 (200х90х12) мм
08-01-077-04	08-01-077	Токопроводы неэкранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод однофазный неэкранированный открытый из двух алюминиевых шин корытного профиля, размер: 2 (250х115х12,5) мм
08-01-078-01	08-01-078	Токопроводы экранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод трехфазный напряжением до 10 кВ пофазно-экранированный с алюминиевой шиной корытного профиля на ток 3200 А
08-01-078-02	08-01-078	Токопроводы экранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод однофазный экранированный с круглой алюминиевой шиной для генераторов, мощность: 60-120 МВт
08-01-078-03	08-01-078	Токопроводы экранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод однофазный экранированный с круглой алюминиевой шиной для генераторов, мощность: 200 МВт
08-01-078-04	08-01-078	Токопроводы экранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод однофазный экранированный с круглой алюминиевой шиной для генераторов, мощность: 300 МВт
08-01-078-05	08-01-078	Токопроводы экранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод однофазный экранированный с круглой алюминиевой шиной для генераторов, мощность: 500-1000 МВт
08-01-078-06	08-01-078	Токопроводы экранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод однофазный экранированный отпаечный для генераторов, мощность: до 300 МВт
08-01-078-07	08-01-078	Токопроводы экранированные из алюминиевых шин	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	м	Токопровод однофазный экранированный отпаечный для генераторов, мощность: до 500-1000 МВт
08-01-079-01	08-01-079	Мосты шинные для сборных распределительных устройств	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Мост шинный для сборных распределительных устройств, количество опорных изоляторов: 9
08-01-079-02	08-01-079	Мосты шинные для сборных распределительных устройств	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Мост шинный для сборных распределительных устройств, количество опорных изоляторов: 12
08-01-079-03	08-01-079	Мосты шинные для сборных распределительных устройств	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Мост шинный для сборных распределительных устройств, количество опорных изоляторов: 18
08-01-079-04	08-01-079	Мосты шинные для сборных распределительных устройств	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Мост шинный для сборных распределительных устройств, количество опорных изоляторов: 21
08-01-080-01	08-01-080	Приборы измерения и защиты	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Прибор измерения и защиты, количество подключаемых концов: до 2
08-01-080-02	08-01-080	Приборы измерения и защиты	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Прибор измерения и защиты, количество подключаемых концов: до 6
08-01-080-03	08-01-080	Приборы измерения и защиты	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Прибор измерения и защиты, количество подключаемых концов: до 12
08-01-080-04	08-01-080	Приборы измерения и защиты	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	шт	Блок-контактор
08-01-081-04	08-01-081	Аппараты управления и сигнализации	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 шт	Аппарат (кнопка, ключ управления, замок электромагнитной блокировки, звуковой сигнал, сигнальная лампа) управления и сигнализации, количество подключаемых концов до 2: однопроволоч
08-01-081-05	08-01-081	Аппараты управления и сигнализации	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 шт	Аппарат (кнопка, ключ управления, замок электромагнитной блокировки, звуковой сигнал, сигнальная лампа) управления и сигнализации, количество подключаемых концов до 2: многопроволо
08-01-081-06	08-01-081	Аппараты управления и сигнализации	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 шт	За каждый последующий подключаемый конец добавлять: к норме 08-01-081-04
08-01-081-07	08-01-081	Аппараты управления и сигнализации	РАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА ЗАКРЫТЫЕ 3-20 КВ	100 шт	За каждый последующий подключаемый конец добавлять: к норме 08-01-081-05
