norm_code	table_code	table_name	division	unit	norm_name
15-01-001-12	15-01-001	Облицовка стен гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен гранитными плитами с поверхностью "под скалу" толщиной до 150 мм при числе плит в 1 м2: свыше 2 до 3
15-01-001-13	15-01-001	Облицовка стен гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен гранитными плитами с поверхностью "под скалу" толщиной до 150 мм при числе плит в 1 м2: свыше 3 до 4
15-01-001-14	15-01-001	Облицовка стен гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен гранитными плитами с поверхностью "под скалу" толщиной до 150 мм при числе плит в 1 м2: свыше 4 до 6
15-01-001-15	15-01-001	Облицовка стен гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен гранитными плитами с поверхностью "под скалу" толщиной до 150 мм при числе плит в 1 м2: свыше 6
15-01-002-01	15-01-002	Облицовка стен плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен плитами из известняка толщиной 60 мм при числе плит в 1 м2: до 2
15-01-002-02	15-01-002	Облицовка стен плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен плитами из известняка толщиной 60 мм при числе плит в 1 м2: до 3
15-01-002-03	15-01-002	Облицовка стен плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен плитами из известняка толщиной 60 мм при числе плит в 1 м2: до 4
15-01-002-04	15-01-002	Облицовка стен плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен плитами из известняка толщиной 60 мм при числе плит в 1 м2: до 6
15-01-002-05	15-01-002	Облицовка стен плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен плитами из известняка толщиной 60 мм при числе плит в 1 м2: более 6
15-01-002-06	15-01-002	Облицовка стен плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен плитами из мрамора или травертина (полированного) толщиной 25 мм при числе плит в 1 м2: до 2
15-01-002-07	15-01-002	Облицовка стен плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен плитами из мрамора или травертина (полированного) толщиной 25 мм при числе плит в 1 м2: до 3
15-01-002-08	15-01-002	Облицовка стен плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен плитами из мрамора или травертина (полированного) толщиной 25 мм при числе плит в 1 м2: до 4
15-01-002-09	15-01-002	Облицовка стен плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен плитами из мрамора или травертина (полированного) толщиной 25 мм при числе плит в 1 м2: до 6
15-01-002-10	15-01-002	Облицовка стен плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка стен плитами из мрамора или травертина (полированного) толщиной 25 мм при числе плит в 1 м2: более 6
15-01-003-01	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами полированными толщиной до 40 мм четырехгранных колонн при числе плит в 1 м2: до 3
15-01-003-02	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами полированными толщиной до 40 мм четырехгранных колонн при числе плит в 1 м2: свыше 3 до 4
15-01-003-03	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами полированными толщиной до 40 мм четырехгранных колонн при числе плит в 1 м2: свыше 4 до 6
15-01-003-04	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами полированными толщиной до 40 мм четырехгранных колонн при числе плит в 1 м2: свыше 6
15-01-003-05	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами полированными толщиной до 40 мм многогранных колонн при числе плит в 1 м2: до 3
15-01-003-06	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами полированными толщиной до 40 мм многогранных колонн при числе плит в 1 м2: свыше 3 до 4
15-01-003-07	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами полированными толщиной до 40 мм многогранных колонн при числе плит в 1 м2: свыше 4 до 6
15-01-003-08	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами полированными толщиной до 40 мм многогранных колонн при числе плит в 1 м2: свыше 6
15-01-003-09	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами шлифованными, термообработанными, бучардированными толщиной до 100 мм четырехгранных колонн при числе плит в 1 м2: до 3
15-01-003-10	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами шлифованными, термообработанными, бучардированными толщиной до 100 мм четырехгранных колонн при числе плит в 1 м2: свыше 3 до 4
15-01-003-11	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами шлифованными, термообработанными, бучардированными толщиной до 100 мм четырехгранных колонн при числе плит в 1 м2: свыше 4 до 6
15-01-003-12	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами шлифованными, термообработанными, бучардированными толщиной до 100 мм четырехгранных колонн при числе плит в 1 м2: свыше 6
15-01-003-13	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами шлифованными, термообработанными, бучардированными толщиной до 100 мм многогранных колонн при числе плит в 1 м2: до 3
15-01-003-14	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами шлифованными, термообработанными, бучардированными толщиной до 100 мм многогранных колонн при числе плит в 1 м2: свыше 3 до 4
15-01-003-15	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами шлифованными, термообработанными, бучардированными толщиной до 100 мм многогранных колонн при числе плит в 1 м2: свыше 4 до 6
15-01-003-16	15-01-003	Облицовка колонн гранитными плитами	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка гранитными плитами шлифованными, термообработанными, бучардированными толщиной до 100 мм многогранных колонн при числе плит в 1 м2: свыше 6
15-01-004-01	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из известняка толщиной 60 мм четырехгранных колонн при числе плит в 1 м2: до 3
15-01-004-02	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из известняка толщиной 60 мм четырехгранных колонн при числе плит в 1 м2: до 4
15-01-004-03	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из известняка толщиной 60 мм четырехгранных колонн при числе плит в 1 м2: до 6
15-01-004-04	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из известняка толщиной 60 мм четырехгранных колонн при числе плит в 1 м2: более 6
15-01-004-05	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из известняка толщиной 60 мм многогранных колонн при числе плит в 1 м2: до 3
15-01-004-06	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из известняка толщиной 60 мм многогранных колонн при числе плит в 1 м2: до 4
15-01-004-07	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из известняка толщиной 60 мм многогранных колонн при числе плит в 1 м2: до 6
15-01-004-08	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из известняка толщиной 60 мм многогранных колонн при числе плит в 1 м2: более 6
15-01-004-09	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из мрамора и травертина (полированного) толщиной 25 мм четырехгранных колонн при числе плит в 1 м2: до 3
15-01-004-10	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из мрамора и травертина (полированного) толщиной 25 мм четырехгранных колонн при числе плит в 1 м2: до 4
15-01-004-11	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из мрамора и травертина (полированного) толщиной 25 мм четырехгранных колонн при числе плит в 1 м2: до 6
15-01-004-12	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из мрамора и травертина (полированного) толщиной 25 мм четырехгранных колонн при числе плит в 1 м2: более 6
15-01-004-13	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из мрамора и травертина (полированного) толщиной 25 мм многогранных колонн при числе плит в 1 м2: до 3
15-01-004-14	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из мрамора и травертина (полированного) толщиной 25 мм многогранных колонн при числе плит в 1 м2: до 4
15-01-004-15	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из мрамора и травертина (полированного) толщиной 25 мм многогранных колонн при числе плит в 1 м2: до 6
15-01-004-16	15-01-004	Облицовка колонн плитами из известняка, мрамора и травертина	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка плитами из мрамора и травертина (полированного) толщиной 25 мм многогранных колонн при числе плит в 1 м2: более 6
15-01-005-01	15-01-005	На каждые 10 мм изменения толщины плит при облицовке стен и колонн	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	На каждые 10 мм изменения толщины плит добавлять или исключать к нормам 15-01-001, 15-01-002, 15-01-003, 15-01-004 при облицовке стен и колонн: гранитом полированным
15-01-005-02	15-01-005	На каждые 10 мм изменения толщины плит при облицовке стен и колонн	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	На каждые 10 мм изменения толщины плит добавлять или исключать к нормам 15-01-001, 15-01-002, 15-01-003, 15-01-004 при облицовке стен и колонн: гранитом чистотесанным и под "скалу"
15-01-005-03	15-01-005	На каждые 10 мм изменения толщины плит при облицовке стен и колонн	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	На каждые 10 мм изменения толщины плит добавлять или исключать к нормам 15-01-001, 15-01-002, 15-01-003, 15-01-004 при облицовке стен и колонн: известняком
15-01-006-01	15-01-006	При облицовке поверхностей природным камнем с прокладкой в горизонтальных швах свинца	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	При облицовке поверхностей природным камнем с прокладкой в горизонтальных швах свинца добавлять
15-01-007-01	15-01-007	Облицовка поверхностей линейными полированными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными полированными фасонными камнями гранитными при ширине большей стороны камня: до 150 мм
15-01-007-02	15-01-007	Облицовка поверхностей линейными полированными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными полированными фасонными камнями гранитными при ширине большей стороны камня: свыше 150 до 250 мм
15-01-007-03	15-01-007	Облицовка поверхностей линейными полированными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными полированными фасонными камнями гранитными при ширине большей стороны камня: свыше 250 до 450 мм
15-01-007-04	15-01-007	Облицовка поверхностей линейными полированными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными полированными фасонными камнями мраморными при ширине большей стороны камня: до 150 мм
15-01-007-05	15-01-007	Облицовка поверхностей линейными полированными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными полированными фасонными камнями мраморными при ширине большей стороны камня: свыше 150 до 250 мм
15-01-007-06	15-01-007	Облицовка поверхностей линейными полированными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными полированными фасонными камнями мраморными при ширине большей стороны камня: свыше 250 до 450 мм
15-01-008-01	15-01-008	Облицовка поверхностей линейными чистотесанными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными чистотесанными фасонными камнями гранитными при ширине большей стороны камня: до 150 мм
15-01-008-02	15-01-008	Облицовка поверхностей линейными чистотесанными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными чистотесанными фасонными камнями гранитными при ширине большей стороны камня: свыше 150 до 250 мм
15-01-008-03	15-01-008	Облицовка поверхностей линейными чистотесанными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными чистотесанными фасонными камнями гранитными при ширине большей стороны камня: свыше 250 до 450 мм
15-01-008-04	15-01-008	Облицовка поверхностей линейными чистотесанными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными чистотесанными фасонными камнями известняковыми при ширине большей стороны камня: до 150 мм
15-01-008-05	15-01-008	Облицовка поверхностей линейными чистотесанными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными чистотесанными фасонными камнями известняковыми при ширине большей стороны камня: свыше 150 до 250 мм
15-01-008-06	15-01-008	Облицовка поверхностей линейными чистотесанными фасонными камнями	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей линейными чистотесанными фасонными камнями известняковыми при ширине большей стороны камня: свыше 250 до 450 мм
15-01-009-01	15-01-009	Облицовка поверхностей полированными плитами толщиной 10 мм	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей полированными плитами толщиной 10 мм из мрамора и травертина при числе плит в 1 м2: до 6
15-01-009-02	15-01-009	Облицовка поверхностей полированными плитами толщиной 10 мм	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей полированными плитами толщиной 10 мм из мрамора и травертина при числе плит в 1 м2: свыше 6 до 8
15-01-009-03	15-01-009	Облицовка поверхностей полированными плитами толщиной 10 мм	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка поверхностей полированными плитами толщиной 10 мм из мрамора и травертина при числе плит в 1 м2: свыше 8 до 10
15-01-010-01	15-01-010	Облицовка мрамором ступеней и укладка мраморных плит	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка ступеней и подступенников мраморными полированными плитами
15-01-010-02	15-01-010	Облицовка мрамором ступеней и укладка мраморных плит	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Укладка подоконных мраморных полированных плит
15-01-011-01	15-01-011	Облицовка фасадов гранитными плитами со скрытым креплением без утеплителя на металлическом каркасе с	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	100 м2	Облицовка фасадов гранитными плитами со скрытым креплением без утеплителя на металлическом каркасе с его устройством
15-01-011-02	15-01-011	Облицовка фасадов гранитными плитами со скрытым креплением без утеплителя на металлическом каркасе с	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	м	На каждый пропил торца гранитных плит под скрытое крепление в построечных условиях добавлять к норме 15-01-011-01
15-01-011-03	15-01-011	Облицовка фасадов гранитными плитами со скрытым креплением без утеплителя на металлическом каркасе с	ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМ	м	На каждую полировку видимой поверхности торца гранитных плит в построечных условиях добавлять к норме 15-01-011-01
15-01-016-01	15-01-016	Наружная облицовка по бетонной поверхности керамическими отдельными плитками	ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ	100 м2	Наружная облицовка по бетонной поверхности керамическими отдельными плитками: на полимерцементной мастике стен и колонн
