norm_code	table_code	table_name	division	unit	norm_name
12-03-008-02	12-03-008	Трубопроводы из низколегированной стали 15ГС для воды на условное давление 25 и 50 МПа	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод из низколегированной стали 15ГС для воды на номинальное давление 25 и 50 МПа, диаметр наружный: 28 мм, толщина стенки 4 мм
12-03-008-03	12-03-008	Трубопроводы из низколегированной стали 15ГС для воды на условное давление 25 и 50 МПа	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод из низколегированной стали 15ГС для воды на номинальное давление 25 и 50 МПа, диаметр наружный: 57 мм, толщина стенки 9 мм
12-03-008-04	12-03-008	Трубопроводы из низколегированной стали 15ГС для воды на условное давление 25 и 50 МПа	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод из низколегированной стали 15ГС для воды на номинальное давление 25 и 50 МПа, диаметр наружный: 76 мм, толщина стенки 9 мм
12-03-009-01	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-02	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-03	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-04	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-05	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-06	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-07	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-08	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-09	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-10	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-11	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-12	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-13	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-14	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-009-15	12-03-009	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, диамет
12-03-010-01	12-03-010	Трубопроводы водоподготовительных установок и химводоочисток из высоколегированной стали с фланцами 	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из высоколегированной стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, 
12-03-010-02	12-03-010	Трубопроводы водоподготовительных установок и химводоочисток из высоколегированной стали с фланцами 	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из высоколегированной стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, 
12-03-010-03	12-03-010	Трубопроводы водоподготовительных установок и химводоочисток из высоколегированной стали с фланцами 	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из высоколегированной стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, 
12-03-010-04	12-03-010	Трубопроводы водоподготовительных установок и химводоочисток из высоколегированной стали с фланцами 	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из высоколегированной стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, внутри здания, 
12-03-011-01	12-03-011	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, на эстакадах, диаметр
12-03-011-02	12-03-011	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, на эстакадах, диаметр
12-03-011-03	12-03-011	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, на эстакадах, диаметр
12-03-011-04	12-03-011	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, на эстакадах, диаметр
12-03-011-05	12-03-011	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, на эстакадах, диаметр
12-03-011-06	12-03-011	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, на эстакадах, диаметр
12-03-011-07	12-03-011	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, на эстакадах, диаметр
12-03-011-08	12-03-011	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, на эстакадах, диаметр
12-03-011-09	12-03-011	Трубопроводы водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и свар	ТРУБОПРОВОДЫ ИЗ ДЕТАЛЕЙ	т	Трубопровод водоподготовительных установок и химводоочисток из углеродистой стали с фланцами и сварными соединениями на номинальное давление не более 2,5 МПа, на эстакадах, диаметр
12-03-030-01	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 89 мм, толщина стенки 3,5 мм
12-03-030-02	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 108 мм, толщина стенки 4 мм
12-03-030-03	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 133 мм, толщина стенки 4 мм
12-03-030-04	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 159 мм, толщина стенки 5 мм
12-03-030-05	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 219 мм, толщина стенки 6 мм
12-03-030-06	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 219 мм, толщина стенки 7 мм
12-03-030-07	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 273 мм, толщина стенки 6 мм
12-03-030-08	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 273 мм, толщина стенки 8 мм
12-03-030-09	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 325 мм, толщина стенки 6 мм
12-03-030-10	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 325-377 мм, толщина стенки 10 мм
12-03-030-11	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 426 мм, толщина стенки 8 мм
12-03-030-12	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 426 мм, толщина стенки 9 мм
12-03-030-13	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 630 мм, толщина стенки 8 мм
12-03-030-14	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 630 мм, толщина стенки 15 мм
12-03-030-15	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 1420 мм, толщина стенки 14 мм
12-03-030-16	12-03-030	Трубопроводы из углеродистой стали для воды, пара и мазута на условное давление до 4 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды, пара и мазута на номинальное давление до 4 МПа, диаметр наружный: 1620 мм, толщина стенки 14 мм
12-03-031-01	12-03-031	Трубопроводы из углеродистой стали для воды и пара на условное давление 6,3 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды и пара на номинальное давление 6,3 МПа, диаметр наружный: 89 мм, толщина стенки 4 мм
12-03-031-02	12-03-031	Трубопроводы из углеродистой стали для воды и пара на условное давление 6,3 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды и пара на номинальное давление 6,3 МПа, диаметр наружный: 89 мм, толщина стенки 6 мм
12-03-031-03	12-03-031	Трубопроводы из углеродистой стали для воды и пара на условное давление 6,3 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды и пара на номинальное давление 6,3 МПа, диаметр наружный: 108 мм, толщина стенки 8 мм
12-03-031-04	12-03-031	Трубопроводы из углеродистой стали для воды и пара на условное давление 6,3 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды и пара на номинальное давление 6,3 МПа, диаметр наружный: 133 мм, толщина стенки 5 мм
12-03-031-05	12-03-031	Трубопроводы из углеродистой стали для воды и пара на условное давление 6,3 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды и пара на номинальное давление 6,3 МПа, диаметр наружный: 159 мм, толщина стенки 9 мм
12-03-031-06	12-03-031	Трубопроводы из углеродистой стали для воды и пара на условное давление 6,3 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды и пара на номинальное давление 6,3 МПа, диаметр наружный: 219 мм, толщина стенки 9 мм
12-03-031-07	12-03-031	Трубопроводы из углеродистой стали для воды и пара на условное давление 6,3 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды и пара на номинальное давление 6,3 МПа, диаметр наружный: 219 мм, толщина стенки 13 мм
12-03-031-08	12-03-031	Трубопроводы из углеродистой стали для воды и пара на условное давление 6,3 МПа	ТРУБОПРОВОДЫ ИЗ УЗЛОВ И БЛОКОВ СВАРНЫХ	т	Трубопровод из углеродистой стали для воды и пара на номинальное давление 6,3 МПа, диаметр наружный: 273 мм, толщина стенки 10 мм
